date,state,city,school,longitude,latitude,link,iglink
March 14,Illinois,Richmond,Richmond-Burton Community High School,-88.3108486,42.4466145,https://actionnetwork.org/events/walkout-5?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/104044069631066/richmond-burton-community-high-school/
March 14,Illinois,Woodstock,Woodstock High School,-88.4543554,42.3119538,https://actionnetwork.org/events/enough-woodstock-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/229174257/woodstock-high-school/
March 14,Illinois,Waukegan,Waukegan High School,-87.8630017,42.3638396,https://actionnetwork.org/events/waukegan-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/10043005/waukegan-high-school-washington-campus/
March 14,Illinois,Grayslake,College of Lake County,-88.0121625,42.3542742,https://actionnetwork.org/events/college-of-lake-county-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/126853/college-of-lake-county/
March 14,Illinois,Crystal Lake,Prairie Ridge High School,-88.3142268,42.2704373,https://actionnetwork.org/events/walkout-prairie-ridge-high-school-enough?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/245946769/prairie-ridge-high-school/
March 14,Illinois,Crystal Lake,McHenry County College,-88.3687126,42.2591096,https://actionnetwork.org/events/enough-school-walkout-9?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/240927/mchenry-county-college/
March 14,Illinois,Crystal Lake,Crystal Lake Central High School,-88.3225743,42.2370732,https://actionnetwork.org/events/crystal-lake-central-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/227764532/crystal-lake-central-high-school/
March 14,Illinois,Sheridan Place,Lake Bluff Middle School,-87.844462,42.2752861,https://actionnetwork.org/events/national-school-walkout-parents-supporting-lbms-students?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/133023223920097/lake-bluff-middle-school/
March 14,Illinois,Lake Bluff,Safe Haven School,-87.881396,42.286995,https://actionnetwork.org/events/safe-haven-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1797001683850212/safe-haven-school-lake-bluff/
March 14,Illinois,Libertyville,Libertyville High School,-87.9668211,42.2845997,https://actionnetwork.org/events/libertyville-high-school-enogh-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/227432377/libertyville-high-school/
March 14,Illinois,Northshore,Deerfield High School,-87.8343836,42.1521245,https://actionnetwork.org/events/walkout-3?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/24022/deerfield-high-school/
March 14,Illinois,Highland,Highland Park High School,-87.8013556,42.1926682,https://actionnetwork.org/events/enough-national-school-walkout-highland-park-il?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/789802634/highland-park-high-school/
March 14,Illinois,Mount Prospect,Prospect High School,-87.9500651,42.079063,https://actionnetwork.org/events/prospect-enough-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235964970/prospect-high-school/
March 14,Illinois,Palatine,William Fremd High School,-88.0654085,42.0949186,https://actionnetwork.org/events/fremd-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/44122402/william-fremd-high-school/
March 14,Illinois,Arlington Heights,The Academy at Forest View,-87.9735968,42.0463368,https://actionnetwork.org/events/enough-a-walkout-at-the-academy-at-forest-view?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/274419810/high-school-district-214/
March 14,Illinois,Winnetka,North Shore Country Day School,-87.7292846,42.0986521,https://actionnetwork.org/events/north-shore-country-day-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/2270842/north-shore-country-day-school/
March 14,Illinois,Winnetka,New Trier High School,-87.7189636,42.0946201,https://actionnetwork.org/events/enough-national-school-walk-out-new-trier-hs?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/257328023/new-trier-high-school/
March 14,Illinois,Evanston,Willard Elementary School,-87.7169395,42.0669824,https://actionnetwork.org/events/enough-district-65?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Illinois,Elk Grove Village,Elk Grove High School,-87.9976725,42.0112193,https://actionnetwork.org/events/eghs-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/225647296/elk-grove-high-school/
March 14,Illinois,Schaumburg,Schaumburg High School,-88.1068554,42.027448,https://actionnetwork.org/events/schaumburg-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/630054/schaumburg-high-school/
March 14,Illinois,Chicago,Edison Park Elementary School,-87.8142123,41.9939458,https://actionnetwork.org/events/it-couldve-been-us?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/13357112/edison-park-elementary-school/
March 14,Illinois,Skokie,Niles West High School,-87.7717629,42.0258557,https://actionnetwork.org/events/niles-west-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/11435984/niles-west-high-school/
March 14,Illinois,Evanston,Beacon Academy,-87.6824403,42.0462689,https://actionnetwork.org/events/evanston-speaks-up?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1017168145/beacon-academy/
March 14,Illinois,Evanston,Evanston Township High School,-87.7007442,42.0463103,https://actionnetwork.org/events/eths-enough-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/222633783/evanston-township-high-school-eths/
March 14,Illinois,Evanston,Northwestern University,-87.675267,42.0564594,https://actionnetwork.org/events/unicef-nu-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/75488/northwestern-university/
March 14,Illinois,Chicago,Sullivan High School,-87.6689166,42.0028084,https://actionnetwork.org/events/sullivan-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/461294930557336/sullivan-high-school-chicago/
March 14,Illinois,Chicago,Mather High School,-87.6995072,41.9881003,https://actionnetwork.org/events/mather-hs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/241869678/mather-high-school/
March 14,Illinois,Chicago,Lane Tech College Prep,-87.690778,41.945477,https://actionnetwork.org/events/lane-tech-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/228165903/lane-tech-college-prep/
March 14,Illinois,Chicago,Columbia College Chicago,-87.6244445,41.8742257,https://actionnetwork.org/events/enough-national-school-walkout-at-columbia-college-chicago?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/12780442/columbia-college-chicago/
March 14,Illinois,Chicago,Walter Payton College Prep,-87.6346853,41.9015786,https://actionnetwork.org/events/enough-walter-payton-college-prep-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/236533208/walter-payton-college-prep/
March 14,Illinois,Chicago,CCA Academy,-87.7247771,41.8650712,https://actionnetwork.org/events/take-a-stand-enough-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1020419720/cca-academy/
March 14,Illinois,Oak Park,Fenwick High School,-87.7887869,41.8814784,https://actionnetwork.org/events/fenwick-enough-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/369058167/fenwick-high-school/
March 14,Illinois,Western Springs,Lyons Township South Campus,-87.8907693,41.8011066,https://actionnetwork.org/events/enough-walkout-lthssc?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1012774304/cool-school-supplies-lyons-township-south-campus/
March 14,Illinois,LaGrange,Lyons Township High School,-87.8802073,41.8113476,https://actionnetwork.org/events/enough-walkout-lthsnc?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/3416036/lyons-township-high-school/
March 14,Illinois,Hinsdale,Hinsdale Central High School,-87.9325482,41.7879599,https://actionnetwork.org/events/hinsdale-central-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/318921985195911/hinsdale-central-high-school/
March 14,Illinois,Hinsdale,Hinsdale Middle School,-87.9278883,41.8008499,https://actionnetwork.org/events/hinsdale-middle-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/719318306/hinsdale-middle-school/
March 14,Illinois,Downers Grove,Lakeview Jr. High School,-88.000072,41.7372875,https://actionnetwork.org/events/lakeview-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/968153992/lakeview-jr-high-school/
March 14,Illinois,Downers Grove,Downers Grove South High School,-88.0202574,41.7708561,https://actionnetwork.org/events/enough-national-school-walkout-33?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1048286/downers-grove-south-high-school/
March 14,Illinois,Downers Grove,Downers Grove North High School,-88.012247,41.8053082,https://actionnetwork.org/events/dgn-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/226557718/downers-grove-north-high-school/
March 14,Illinois,Downers Grove,Herrick Middle School,-88.0165113,41.8067579,https://actionnetwork.org/events/herrick-middle-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/664511470/herrick-middle-school/
March 14,Illinois,Naperville,Naperville North High School,-88.1567363,41.7846186,https://actionnetwork.org/events/enough-national-school-walkout-naperville-north-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/249273582/naperville-north-high-school/
March 14,Illinois,Aurora,Waubonsie Valley High School,-88.252396,41.7399815,https://actionnetwork.org/events/wv-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/250858778/waubonsie-valley-high-school/
March 14,Illinois,Aurora,West Aurora High School,-88.3440373,41.7642897,https://actionnetwork.org/events/wahs-student-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/337961878/west-aurora-high-school/
March 14,Illinois,Batavia,Batavia High School,-88.3302595,41.8477156,https://actionnetwork.org/events/enough-national-school-walkout-batavia-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/218096562/batavia-high-school/
March 14,Illinois,Maple Park,Kaneland High School,-88.5331106,41.8816216,https://actionnetwork.org/events/enough-national-school-walkout-kaneland-hs?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/5072978/kaneland-high-school/
March 14,Illinois,Orland Park,Carl Sandburg High School,-87.8550727,41.6495472,https://actionnetwork.org/events/neveragain-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/758846847540575/carl-sandburg-high-school/
March 14,Illinois,Palos Heights,Chicago Christian High School,-87.7870005,41.6734107,https://actionnetwork.org/events/cchs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/9602969/chicago-christian-high-school/
March 14,Illinois,Chicago,Saint Xavier University,-87.7160311,41.7067521,https://actionnetwork.org/events/sxus-enough-gun-violence-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/23972597/saint-xavier-university/
March 14,Illinois,Chicago,All Chicago Schools,-87.61838,41.844453,https://actionnetwork.org/events/national-school-walkout-49?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,Illinois,Chicago,Tilden Career Community Academy,-87.6423527,41.8075276,https://actionnetwork.org/events/be-the-change-you-wish-to-see-in-the-world?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/333773220/tilden-career-community-academy/
March 14,Illinois,Chicago,Curie Metropolitan High School,-87.72167,41.8022427,https://actionnetwork.org/events/national-school-walkout-for-gun-reform-curie-metropolitan-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/223117155/curie-metropolitan-high-school/
March 14,New York,Canton,Hugh C. Williams Senior High School,-75.168733,44.606164,https://actionnetwork.org/events/national-school-walkout-canton-ny?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,New York,Carthage,Carthage High School,-75.6446027,43.9870858,https://actionnetwork.org/events/carthage-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/221370345/carthage-senior-high-school-carthage-new-york/
March 14,New York,Chestertown,North Warren Central School,-73.7853642,43.6620956,https://actionnetwork.org/events/north-warren-central-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/391295550/north-warren-central-school/
March 14,New York,South Glens Falls,Moreau Elementary School,-73.6315219,43.2740633,https://actionnetwork.org/events/mini-moreau-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/799776300/moreau-elementary-school/
March 14,New York,Saratoga Springs,Saratoga Springs High School,-73.7990946,43.0734535,https://actionnetwork.org/events/saratoga-springs-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235673700/sscsd-saratoga-springs-high-school/
March 14,New York,Ballston Spa,Ballston Spa High School,-73.8558353,42.9911094,https://actionnetwork.org/events/ballston-spa-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/219571212/ballston-spa-high-school/
March 14,New York,Utica,Donovan Middle School,-75.2619429,43.1012577,https://actionnetwork.org/events/donovan-middle-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/730261763/senator-james-h-donovan-middle-school/
March 14,New York,Oneida,Oneida Senior High School,-75.6545506,43.0808952,https://actionnetwork.org/events/oneida-high-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/771629121/oneida-senior-high-school/
March 14,New York,Dewitt,Jamesville-DeWitt High School,-76.0455632,43.0197255,https://actionnetwork.org/events/jamesville-dewitt-highschool-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1015998985/jamesville-dewitt-high-school/
March 14,New York,Syracuse,William Nottingham High School,-76.0978925,43.0410394,https://actionnetwork.org/events/neveragainnottingham?referrer=&source=&email_referrer=&can_id=,FALSE
March 14,New York,Cicero,Cicero North Syracuse High School,-76.1040179,43.1743208,https://actionnetwork.org/events/enough-cny-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1022775769/high-school/
March 14,New York,Scotia,Scotia Glenville Senior High School,-73.9733287,42.8358631,https://actionnetwork.org/events/scotia-glenville-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/733568097/scotia-glenville-senior-high-school/
March 14,New York,Niskayuna,Niskayuna High School,-73.889463,42.8182014,https://actionnetwork.org/events/niskayuna-high-school-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/344369381/niskayuna-high-school/
March 14,New York,Troy,Tamarac Middle School,-73.5665719,42.7509752,https://actionnetwork.org/events/brunswick-brittonkill-csd-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/698472456/tamarac-middle-school-high-school/
March 14,New York,Troy,Tamarac High School,-73.5665719,42.7509752,https://actionnetwork.org/events/brunswick-brittonkill-csd-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/698472456/tamarac-middle-school-high-school/
March 14,New York,Averill Park,Algonquin Middle School,-73.5823408,42.6635554,https://actionnetwork.org/events/algonquin-middle-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1832408/algonquin-middle-school/
March 14,New York,Troy,Troy High School,-73.671731,42.726935,https://actionnetwork.org/events/troy-high-school-walkout-2?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/975083629/troy-high-school-new-york/
March 14,New York,Latham,Shaker High School,-73.7479429,42.7360419,https://actionnetwork.org/events/shaker-high-school-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235976801/shaker-high-school/
March 14,New York,Rensselaer,Doane Stuart School,-73.727183,42.659505,https://actionnetwork.org/events/doane-stuart-school-walkout-and-discussion?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/11065504/the-doane-stuart-school/
March 14,New York,Albany,Albany High School,-73.7827007,42.6667618,https://actionnetwork.org/events/albany-high-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/234478342/albany-high-school-new-york/
March 14,New York,Albany,Tech Valley High School,-73.8359089,42.6917368,https://actionnetwork.org/events/tech-valley-high-school-enough-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/39155280/tech-valley-high-school/
March 14,New York,Voorhessville,Clayton A Bouton High School,-73.9634533,42.6415617,https://actionnetwork.org/events/walkout-to-pac-to-pay-tribute-and-improve-safety?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/879404656/clayton-a-bouton-high-school/
March 14,New York,Fairport,Fairport High School,-77.4150008,43.0810046,https://actionnetwork.org/events/national-school-walkout-be-the-change?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/235578636/fairport-high-school/
March 14,New York,Rochester,Norman Howard School,-77.5837648,43.0783448,https://actionnetwork.org/events/enough-national-school-walkout-119?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/237584524/the-norman-howard-school/
March 14,New York,Youngstown,Lewiston-Porter High School,-79.014089,43.2139465,https://actionnetwork.org/events/lewiston-porter-hs-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/298820365/lewiston-porter-central-school-district/
March 14,New York,Rochester,Our Lady of Mercy School for Young Women,-77.538296,43.1476538,https://actionnetwork.org/events/national-school-walkout-57?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/271182558/our-lady-of-mercy-school-for-young-women/
March 14,New York,Rochester,Allendale Columbia School,-77.5379454,43.1174428,https://actionnetwork.org/events/allendale-columbia-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/1862419/allendale-columbia-school/
March 14,New York,Pittsford,Pittsford Sutherland High School,-77.5237182,43.088733,https://actionnetwork.org/events/enough-national-school-walkout-39?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/274787259/pittsford-sutherland-high-school/
March 14,New York,Pittsford,Penfield High School,-77.4709142,43.1366228,https://actionnetwork.org/events/national-school-walkout-phs?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/251576220/penfield-high-school/
March 14,New York,Rochester,Eastridge Senior High,-77.554429,43.206275,https://actionnetwork.org/events/eastridge-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/264861765/eastridge-high-school/
March 14,New York,Clarence,Clarence High School,-78.6317353,42.9716062,https://actionnetwork.org/events/clarence-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/264738667/clarence-high-school/
March 14,New York,Clarence,Clarence Middle School,-78.6098227,42.9894861,https://actionnetwork.org/events/clarence-middle-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/731615972/clarence-middle-school/
March 14,New York,Lancaster,Lancaster High School,-78.6708235,42.9299409,https://actionnetwork.org/events/lancaster-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/280185997/lancaster-high-school-new-york/
March 14,New York,Williamsville,Williamsville South High School,-78.7313244,42.9674117,https://actionnetwork.org/events/williamsville-south-high-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/12728766/williamsville-south-high-school/
March 14,New York,Amherst,Amherst Central High School,-78.7903042,42.9623803,https://actionnetwork.org/events/achswalkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/237898575/amherst-central-high-school/
March 14,New York,Buffalo,Buffalo Academy of the Sacred Heart,-78.8069469,42.963063,https://actionnetwork.org/events/sacred-heart-academy-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/5870227/buffalo-academy-of-the-sacred-heart/
March 14,New York,Buffalo,Frederick Law Olmsted High School,-78.8098925,42.9315241,https://actionnetwork.org/events/olmsted-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/48549667/frederick-law-olmsted-school/
March 14,New York,Buffalo,Nichols School,-78.8576669,42.9420234,https://actionnetwork.org/events/nichols-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/10719560/nichols-school/
March 14,New York,Buffalo,Nardin Academy,-78.8734741,42.9178404,https://actionnetwork.org/events/nardin-academy-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/227442685/nardin-academy/
March 14,New York,Hamburg,Hamburg High School,-78.8298591,42.726584,https://actionnetwork.org/events/hamburg-high-school?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/261633351/hamburg-high-school-hamburg-new-york/
March 14,New York,Yorkshire,Pioneer Central High School,-78.4672021,42.526231,https://actionnetwork.org/events/pioneer-central-high-school-walk-out?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/276463170/pioneer-central-high-school/
March 14,New York,Dunkirk,Dunkirk High School,-79.3399411,42.4773494,https://actionnetwork.org/events/dunkirk-national-school-walkout?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/8509370/dunkirk-high-school/
March 14,New York,Jamestown,Jamestown High School,-79.2348943,42.0962437,https://actionnetwork.org/events/national-school-walkout-10?referrer=&source=&email_referrer=&can_id=,https://www.instagram.com/explore/locations/758053479/jamestown-high-school/
